Date,Total page views (desktop),Total page views (mobile),Total page views (total),Total unique visitors (desktop),Total unique visitors (mobile),Total unique visitors (total),Sponsored followers,Organic followers,Total followers,Impressions (organic),Impressions (sponsored),Impressions (total),Unique impressions (organic),Clicks (organic),Clicks (sponsored),Clicks (total),Likes (organic),Likes (sponsored),Likes (total),Comments (organic),Comments (sponsored),Comments (total),Shares (organic),Shares (sponsored),Shares (total),Engagement rate (organic),Engagement rate (sponsored),Engagement rate (total)
2018-09-12,306.0,474.0,780.0,230.0,137.0,364.0,2.0,97.0,99.0,24443.0,358.0,24801.0,11521.0,225.0,230.0,5.0,53.0,3.0,56.0,3.0,0.0,3.0,3.0,0.0,3.0,0.011618868387677454,0.0223463687150838,0.03396523710276125
2018-09-13,263.0,336.0,599.0,210.0,126.0,336.0,6.0,85.0,91.0,17075.0,398.0,17473.0,8175.0,150.0,154.0,4.0,12.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,0.009546120058565154,0.010050251256281407,0.01959637131484656
2018-09-14,211.0,314.0,525.0,167.0,99.0,266.0,2.0,53.0,55.0,15906.0,337.0,16243.0,7798.0,385.0,387.0,2.0,153.0,0.0,153.0,6.0,0.0,6.0,15.0,0.0,15.0,0.03514397082861813,0.005934718100890208,0.041078688929508334
2018-09-15,96.0,308.0,404.0,76.0,112.0,188.0,3.0,43.0,46.0,18898.0,260.0,19158.0,10160.0,869.0,877.0,8.0,387.0,0.0,387.0,9.0,0.0,9.0,34.0,0.0,34.0,0.06873743253254312,0.03076923076923077,0.09950666330177389
2018-09-16,94.0,316.0,410.0,71.0,98.0,168.0,2.0,53.0,55.0,13817.0,234.0,14051.0,7230.0,601.0,605.0,4.0,208.0,0.0,208.0,5.0,0.0,5.0,16.0,0.0,16.0,0.060070927118766736,0.017094017094017096,0.07716494421278383
2018-09-17,303.0,296.0,599.0,222.0,106.0,328.0,3.0,84.0,87.0,19712.0,291.0,20003.0,10522.0,624.0,626.0,2.0,229.0,0.0,229.0,4.0,0.0,4.0,24.0,0.0,24.0,0.044693587662337664,0.006872852233676976,0.05156643989601464
2018-09-18,277.0,378.0,655.0,198.0,120.0,318.0,3.0,94.0,97.0,13428.0,289.0,13717.0,6590.0,321.0,325.0,4.0,117.0,0.0,117.0,2.0,0.0,2.0,10.0,0.0,10.0,0.03351206434316354,0.01384083044982699,0.04735289479299053
2018-09-19,311.0,374.0,685.0,204.0,119.0,321.0,2.0,85.0,87.0,10316.0,315.0,10631.0,5556.0,211.0,215.0,4.0,75.0,1.0,76.0,1.0,0.0,1.0,3.0,0.0,3.0,0.02811167119038387,0.015873015873015872,0.04398468706339974
2018-09-20,286.0,323.0,609.0,213.0,103.0,314.0,2.0,97.0,99.0,14257.0,227.0,14484.0,8483.0,207.0,210.0,3.0,121.0,0.0,121.0,2.0,0.0,2.0,14.0,0.0,14.0,0.024128498281545906,0.013215859030837005,0.03734435731238291
2018-09-21,199.0,268.0,467.0,157.0,86.0,242.0,0.0,55.0,55.0,11224.0,293.0,11517.0,6711.0,177.0,179.0,2.0,82.0,0.0,82.0,2.0,0.0,2.0,2.0,0.0,2.0,0.02343193157519601,0.006825938566552901,0.03025787014174891
2018-09-22,98.0,288.0,386.0,70.0,113.0,181.0,4.0,46.0,50.0,6401.0,208.0,6609.0,3797.0,90.0,92.0,2.0,59.0,0.0,59.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0237462896422434,0.009615384615384616,0.03336167425762802
2018-09-23,96.0,244.0,340.0,64.0,93.0,157.0,0.0,56.0,56.0,5982.0,199.0,6181.0,3311.0,84.0,86.0,2.0,43.0,1.0,44.0,0.0,0.0,0.0,1.0,0.0,1.0,0.021397525911066532,0.01507537688442211,0.03647290279548864
2018-09-24,266.0,336.0,602.0,208.0,117.0,322.0,3.0,84.0,87.0,8273.0,257.0,8530.0,4397.0,116.0,119.0,3.0,36.0,0.0,36.0,1.0,0.0,1.0,4.0,0.0,4.0,0.018977396349570894,0.011673151750972763,0.030650548100543656
2018-09-25,384.0,431.0,815.0,269.0,122.0,390.0,4.0,116.0,120.0,15896.0,275.0,16171.0,8801.0,274.0,278.0,4.0,74.0,2.0,76.0,2.0,0.0,2.0,10.0,0.0,10.0,0.02264720684448918,0.025454545454545455,0.048101752299034635
2018-09-26,327.0,500.0,827.0,240.0,138.0,374.0,6.0,96.0,102.0,16136.0,305.0,16441.0,9132.0,265.0,270.0,5.0,66.0,0.0,66.0,1.0,0.0,1.0,4.0,0.0,4.0,0.020823004462072386,0.022950819672131147,0.04377382413420353
2018-09-27,279.0,399.0,678.0,202.0,127.0,327.0,4.0,68.0,72.0,11238.0,297.0,11535.0,5748.0,200.0,200.0,0.0,51.0,0.0,51.0,4.0,0.0,4.0,2.0,0.0,2.0,0.022868837871507387,0.0,0.022868837871507387
2018-09-28,223.0,243.0,466.0,172.0,93.0,265.0,4.0,66.0,70.0,14578.0,238.0,14816.0,8354.0,132.0,135.0,3.0,104.0,0.0,104.0,1.0,0.0,1.0,8.0,0.0,8.0,0.016806146247770614,0.012605042016806723,0.029411188264577337
2018-09-29,103.0,342.0,445.0,81.0,104.0,185.0,1.0,65.0,66.0,12173.0,226.0,12399.0,7172.0,110.0,113.0,3.0,102.0,0.0,102.0,0.0,0.0,0.0,5.0,0.0,5.0,0.017826336975273145,0.01327433628318584,0.031100673258458986
2018-09-30,83.0,184.0,267.0,66.0,70.0,136.0,1.0,52.0,53.0,9722.0,229.0,9951.0,5490.0,107.0,110.0,3.0,58.0,1.0,59.0,2.0,0.0,2.0,7.0,0.0,7.0,0.017897551944044434,0.017467248908296942,0.03536480085234138
2018-10-01,217.0,355.0,572.0,175.0,103.0,276.0,4.0,80.0,84.0,13214.0,322.0,13536.0,7625.0,103.0,106.0,3.0,75.0,0.0,75.0,2.0,0.0,2.0,11.0,0.0,11.0,0.014454366580899046,0.009316770186335404,0.023771136767234448
2018-10-02,262.0,267.0,529.0,207.0,100.0,306.0,1.0,65.0,66.0,10249.0,333.0,10582.0,5379.0,89.0,91.0,2.0,64.0,1.0,65.0,2.0,0.0,2.0,7.0,0.0,7.0,0.015806420138550104,0.009009009009009009,0.02481542914755911
2018-10-03,299.0,371.0,670.0,215.0,115.0,330.0,6.0,74.0,80.0,17802.0,354.0,18156.0,10443.0,211.0,216.0,5.0,69.0,0.0,69.0,2.0,0.0,2.0,3.0,0.0,3.0,0.016009437141894168,0.014124293785310734,0.0301337309272049
2018-10-04,240.0,363.0,603.0,162.0,127.0,289.0,0.0,60.0,60.0,17800.0,298.0,18098.0,9478.0,157.0,158.0,1.0,156.0,0.0,156.0,6.0,0.0,6.0,17.0,0.0,17.0,0.01887640449438202,0.003355704697986577,0.022232109192368597
2018-10-05,236.0,368.0,604.0,167.0,106.0,273.0,4.0,41.0,45.0,17490.0,277.0,17767.0,9262.0,170.0,172.0,2.0,136.0,0.0,136.0,4.0,0.0,4.0,7.0,0.0,7.0,0.01812464265294454,0.007220216606498195,0.025344859259442735
2018-10-06,80.0,333.0,413.0,62.0,104.0,166.0,0.0,45.0,45.0,11122.0,232.0,11354.0,5996.0,129.0,130.0,1.0,81.0,1.0,82.0,7.0,0.0,7.0,7.0,0.0,7.0,0.020140262542708145,0.008620689655172414,0.02876095219788056
2018-10-07,88.0,239.0,327.0,65.0,75.0,139.0,3.0,40.0,43.0,8798.0,227.0,9025.0,4812.0,95.0,97.0,2.0,55.0,0.0,55.0,0.0,0.0,0.0,8.0,0.0,8.0,0.01795862696067288,0.00881057268722467,0.02676919964789755
2018-10-08,265.0,365.0,630.0,197.0,107.0,303.0,4.0,58.0,62.0,11883.0,270.0,12153.0,6337.0,103.0,105.0,2.0,80.0,0.0,80.0,4.0,0.0,4.0,4.0,0.0,4.0,0.016073382142556592,0.011111111111111112,0.027184493253667702
2018-10-09,263.0,389.0,652.0,193.0,112.0,305.0,3.0,89.0,92.0,13427.0,4866.0,18293.0,7117.0,160.0,196.0,36.0,130.0,6.0,136.0,2.0,2.0,4.0,6.0,0.0,6.0,0.022194086542042153,0.009453349773941636,0.03164743631598379
2018-10-10,306.0,413.0,719.0,242.0,122.0,364.0,8.0,45.0,53.0,25137.0,3071.0,28208.0,12014.0,289.0,300.0,11.0,243.0,1.0,244.0,11.0,0.0,11.0,17.0,0.0,17.0,0.02227791701475912,0.0039075219798111365,0.026185438994570254
2018-10-11,298.0,351.0,649.0,231.0,108.0,338.0,7.0,83.0,90.0,20060.0,4863.0,24923.0,9610.0,256.0,281.0,25.0,213.0,5.0,218.0,3.0,2.0,5.0,19.0,0.0,19.0,0.024476570289132603,0.0076084721365412295,0.03208504242567383
2018-10-12,263.0,394.0,657.0,194.0,127.0,318.0,4.0,61.0,65.0,18034.0,10832.0,28866.0,9378.0,304.0,346.0,42.0,227.0,9.0,236.0,8.0,0.0,8.0,30.0,1.0,31.0,0.03155151380725297,0.0048005908419497785,0.03635210464920275
2018-10-13,101.0,382.0,483.0,69.0,122.0,191.0,3.0,40.0,43.0,8888.0,10073.0,18961.0,4435.0,167.0,215.0,48.0,93.0,14.0,107.0,3.0,1.0,4.0,14.0,0.0,14.0,0.031165616561656166,0.006552169165094808,0.037717785726750976
2018-10-14,63.0,407.0,470.0,56.0,115.0,171.0,3.0,39.0,42.0,7687.0,6166.0,13853.0,3766.0,117.0,141.0,24.0,68.0,9.0,77.0,2.0,0.0,2.0,13.0,3.0,16.0,0.02601795238714713,0.006325008108984755,0.03234296049613189
2018-10-15,267.0,373.0,640.0,216.0,118.0,331.0,3.0,93.0,96.0,17335.0,9512.0,26847.0,9179.0,113.0,149.0,36.0,112.0,13.0,125.0,3.0,1.0,4.0,7.0,1.0,8.0,0.013556388808768388,0.0057821698906644235,0.019338558699432812
2018-10-16,354.0,371.0,725.0,252.0,116.0,367.0,3.0,121.0,124.0,22085.0,8211.0,30296.0,11958.0,168.0,210.0,42.0,148.0,9.0,157.0,6.0,0.0,6.0,9.0,1.0,10.0,0.014987548109576636,0.0068201193520886615,0.0218076674616653
2018-10-17,287.0,375.0,662.0,212.0,116.0,328.0,6.0,147.0,153.0,15529.0,392.0,15921.0,8009.0,108.0,113.0,5.0,94.0,2.0,96.0,0.0,0.0,0.0,10.0,0.0,10.0,0.013651877133105802,0.017857142857142856,0.03150901999024866
2018-10-18,275.0,379.0,654.0,212.0,123.0,334.0,2.0,135.0,137.0,16907.0,284.0,17191.0,8554.0,126.0,131.0,5.0,113.0,0.0,113.0,6.0,0.0,6.0,6.0,0.0,6.0,0.01484592180753534,0.017605633802816902,0.03245155561035224
2018-10-19,223.0,351.0,574.0,164.0,94.0,258.0,5.0,104.0,109.0,19587.0,323.0,19910.0,10444.0,118.0,120.0,2.0,128.0,0.0,128.0,-1.0,0.0,-1.0,3.0,0.0,3.0,0.012661459131056313,0.006191950464396285,0.0188534095954526
2018-10-20,94.0,286.0,380.0,74.0,94.0,168.0,2.0,32.0,34.0,9892.0,244.0,10136.0,5267.0,88.0,92.0,4.0,67.0,1.0,68.0,2.0,0.0,2.0,4.0,0.0,4.0,0.016275778406793368,0.02459016393442623,0.0408659423412196
2018-10-21,85.0,353.0,438.0,68.0,108.0,176.0,1.0,42.0,43.0,8894.0,242.0,9136.0,4700.0,64.0,69.0,5.0,56.0,0.0,56.0,3.0,0.0,3.0,0.0,0.0,0.0,0.013829548009894312,0.02066115702479339,0.0344907050346877
2018-10-22,301.0,348.0,649.0,223.0,115.0,338.0,1.0,91.0,92.0,20315.0,234.0,20549.0,10852.0,86.0,91.0,5.0,126.0,1.0,127.0,2.0,0.0,2.0,10.0,0.0,10.0,0.01102633522028058,0.03418803418803419,0.045214369408314775
2018-10-23,288.0,391.0,679.0,224.0,112.0,333.0,1.0,149.0,150.0,23293.0,4614.0,27907.0,12488.0,96.0,108.0,12.0,139.0,2.0,141.0,4.0,0.0,4.0,7.0,0.0,7.0,0.010561112780663719,0.003034243606415258,0.013595356387078976
2018-10-24,244.0,353.0,597.0,193.0,105.0,297.0,4.0,105.0,109.0,15333.0,7114.0,22447.0,8019.0,62.0,81.0,19.0,81.0,3.0,84.0,3.0,1.0,4.0,5.0,0.0,5.0,0.009848040174786408,0.003514197357323587,0.013362237532109996
2018-10-25,265.0,433.0,698.0,202.0,119.0,321.0,11.0,148.0,159.0,17714.0,8245.0,25959.0,9093.0,140.0,170.0,30.0,126.0,9.0,135.0,4.0,0.0,4.0,3.0,0.0,3.0,0.015411538895788642,0.004730139478471801,0.020141678374260442
2018-10-26,218.0,317.0,535.0,173.0,98.0,271.0,0.0,54.0,54.0,13913.0,6927.0,20840.0,7260.0,168.0,189.0,21.0,116.0,9.0,125.0,2.0,0.0,2.0,8.0,0.0,8.0,0.02113131603536261,0.00490832972426736,0.02603964575962997
2018-10-27,83.0,279.0,362.0,70.0,102.0,172.0,2.0,34.0,36.0,8137.0,256.0,8393.0,4208.0,71.0,72.0,1.0,36.0,0.0,36.0,1.0,0.0,1.0,2.0,0.0,2.0,0.013518495760108148,0.00390625,0.01742474576010815
2018-10-28,87.0,224.0,311.0,69.0,74.0,142.0,4.0,33.0,37.0,7405.0,201.0,7606.0,3836.0,61.0,63.0,2.0,37.0,1.0,38.0,1.0,0.0,1.0,2.0,0.0,2.0,0.013639432815665091,0.014925373134328358,0.02856480594999345
2018-10-29,321.0,299.0,620.0,232.0,100.0,330.0,1.0,134.0,135.0,20060.0,272.0,20332.0,10076.0,138.0,139.0,1.0,117.0,0.0,117.0,3.0,0.0,3.0,7.0,0.0,7.0,0.01321036889332004,0.007352941176470588,0.020563310069790626
2018-10-30,291.0,381.0,672.0,225.0,113.0,337.0,6.0,137.0,143.0,19903.0,291.0,20194.0,10106.0,178.0,180.0,2.0,136.0,0.0,136.0,2.0,0.0,2.0,12.0,0.0,12.0,0.016479927649098124,0.006872852233676976,0.0233527798827751
2018-10-31,235.0,293.0,528.0,185.0,83.0,266.0,3.0,114.0,117.0,12466.0,265.0,12731.0,6116.0,125.0,129.0,4.0,63.0,0.0,63.0,1.0,0.0,1.0,5.0,0.0,5.0,0.015562329536338841,0.01509433962264151,0.03065666915898035
2018-11-01,287.0,329.0,616.0,225.0,99.0,323.0,3.0,112.0,115.0,11219.0,179.0,11398.0,5269.0,85.0,88.0,3.0,44.0,0.0,44.0,1.0,0.0,1.0,1.0,0.0,1.0,0.01167662001960959,0.01675977653631285,0.02843639655592244
2018-11-02,189.0,270.0,459.0,152.0,95.0,247.0,3.0,49.0,52.0,14167.0,269.0,14436.0,7706.0,79.0,80.0,1.0,65.0,0.0,65.0,2.0,0.0,2.0,2.0,0.0,2.0,0.010446813016164326,0.0037174721189591076,0.014164285135123434
2018-11-03,77.0,304.0,381.0,61.0,98.0,159.0,5.0,37.0,42.0,10876.0,145.0,11021.0,6073.0,63.0,65.0,2.0,58.0,0.0,58.0,3.0,0.0,3.0,5.0,0.0,5.0,0.0118609783008459,0.013793103448275862,0.02565408174912176
2018-11-04,112.0,313.0,425.0,88.0,76.0,163.0,5.0,44.0,49.0,9387.0,148.0,9535.0,5000.0,67.0,68.0,1.0,38.0,0.0,38.0,2.0,0.0,2.0,2.0,0.0,2.0,0.011611803558112282,0.006756756756756757,0.01836856031486904
2018-11-05,299.0,380.0,679.0,220.0,111.0,330.0,0.0,82.0,82.0,20420.0,217.0,20637.0,10237.0,119.0,121.0,2.0,77.0,0.0,77.0,1.0,0.0,1.0,5.0,0.0,5.0,0.009892262487757101,0.009216589861751152,0.01910885234950825
2018-11-06,321.0,406.0,727.0,225.0,115.0,338.0,0.0,90.0,90.0,20831.0,227.0,21058.0,10352.0,152.0,155.0,3.0,65.0,2.0,67.0,0.0,0.0,0.0,4.0,0.0,4.0,0.010609188229081657,0.022026431718061675,0.032635619947143334
2018-11-07,298.0,171.0,469.0,215.0,60.0,275.0,0.0,76.0,76.0,13294.0,196.0,13490.0,6343.0,76.0,77.0,1.0,28.0,0.0,28.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0076726342710997444,0.00510204081632653,0.012774675087426274
2018-11-08,271.0,378.0,649.0,203.0,114.0,316.0,0.0,82.0,82.0,16535.0,0.0,16535.0,7882.0,129.0,129.0,0.0,85.0,0.0,85.0,18.0,0.0,18.0,5.0,0.0,5.0,0.014333232537042637,0.0,0.014333232537042637
2018-11-09,241.0,382.0,623.0,187.0,136.0,322.0,0.0,42.0,42.0,13769.0,0.0,13769.0,6921.0,84.0,84.0,0.0,57.0,0.0,57.0,4.0,0.0,4.0,5.0,0.0,5.0,0.010894037330234585,0.0,0.010894037330234585
2018-11-10,106.0,354.0,460.0,78.0,97.0,175.0,0.0,33.0,33.0,7340.0,0.0,7340.0,3527.0,71.0,71.0,0.0,39.0,0.0,39.0,3.0,0.0,3.0,1.0,0.0,1.0,0.01553133514986376,0.0,0.01553133514986376
2018-11-11,116.0,300.0,416.0,77.0,84.0,161.0,0.0,46.0,46.0,6965.0,0.0,6965.0,3202.0,55.0,55.0,0.0,20.0,0.0,20.0,1.0,0.0,1.0,1.0,0.0,1.0,0.011055276381909548,0.0,0.011055276381909548
2018-11-12,314.0,363.0,677.0,215.0,118.0,332.0,0.0,61.0,61.0,13115.0,0.0,13115.0,6350.0,83.0,83.0,0.0,57.0,0.0,57.0,0.0,0.0,0.0,5.0,0.0,5.0,0.01105604269919939,0.0,0.01105604269919939
2018-11-13,374.0,247.0,621.0,253.0,83.0,336.0,0.0,70.0,70.0,14216.0,0.0,14216.0,7016.0,91.0,91.0,0.0,69.0,0.0,69.0,1.0,0.0,1.0,2.0,0.0,2.0,0.01146595385481148,0.0,0.01146595385481148
2018-11-14,337.0,328.0,665.0,212.0,72.0,284.0,0.0,106.0,106.0,20798.0,0.0,20798.0,9201.0,196.0,196.0,0.0,98.0,0.0,98.0,2.0,0.0,2.0,6.0,0.0,6.0,0.014520626983363785,0.0,0.014520626983363785
2018-11-15,481.0,280.0,761.0,287.0,102.0,388.0,0.0,63.0,63.0,18573.0,0.0,18573.0,8638.0,141.0,141.0,0.0,98.0,0.0,98.0,1.0,0.0,1.0,2.0,0.0,2.0,0.013029666720508265,0.0,0.013029666720508265
2018-11-16,267.0,283.0,550.0,180.0,100.0,279.0,0.0,44.0,44.0,11627.0,0.0,11627.0,5330.0,86.0,86.0,0.0,43.0,0.0,43.0,0.0,0.0,0.0,2.0,0.0,2.0,0.011266878816547692,0.0,0.011266878816547692
2018-11-17,75.0,281.0,356.0,61.0,103.0,164.0,0.0,31.0,31.0,6878.0,0.0,6878.0,3227.0,50.0,50.0,0.0,34.0,0.0,34.0,1.0,0.0,1.0,2.0,0.0,2.0,0.012649025879616168,0.0,0.012649025879616168
2018-11-18,80.0,199.0,279.0,56.0,76.0,132.0,0.0,20.0,20.0,5529.0,0.0,5529.0,2559.0,45.0,45.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01067100741544583,0.0,0.01067100741544583
2018-11-19,204.0,234.0,438.0,148.0,78.0,225.0,0.0,57.0,57.0,8389.0,0.0,8389.0,3727.0,67.0,67.0,0.0,28.0,0.0,28.0,1.0,0.0,1.0,0.0,0.0,0.0,0.011443557038979616,0.0,0.011443557038979616
2018-11-20,198.0,201.0,399.0,152.0,67.0,219.0,0.0,38.0,38.0,13351.0,0.0,13351.0,6708.0,80.0,80.0,0.0,74.0,0.0,74.0,2.0,0.0,2.0,8.0,0.0,8.0,0.012283724065613063,0.0,0.012283724065613063
2018-11-21,145.0,187.0,332.0,98.0,59.0,157.0,0.0,20.0,20.0,10683.0,0.0,10683.0,5641.0,69.0,69.0,0.0,49.0,0.0,49.0,-6.0,0.0,-6.0,6.0,0.0,6.0,0.011045586445754938,0.0,0.011045586445754938
2018-11-22,84.0,173.0,257.0,62.0,59.0,120.0,0.0,39.0,39.0,6523.0,0.0,6523.0,3121.0,63.0,63.0,0.0,34.0,0.0,34.0,1.0,0.0,1.0,2.0,0.0,2.0,0.015330369461904032,0.0,0.015330369461904032
2018-11-23,98.0,227.0,325.0,78.0,61.0,138.0,0.0,30.0,30.0,6193.0,0.0,6193.0,2988.0,64.0,64.0,0.0,39.0,0.0,39.0,2.0,0.0,2.0,3.0,0.0,3.0,0.017439044082028097,0.0,0.017439044082028097
2018-11-24,60.0,296.0,356.0,52.0,72.0,124.0,0.0,28.0,28.0,5760.0,0.0,5760.0,2572.0,50.0,50.0,0.0,18.0,0.0,18.0,2.0,0.0,2.0,0.0,0.0,0.0,0.012152777777777778,0.0,0.012152777777777778
2018-11-25,65.0,247.0,312.0,52.0,60.0,112.0,0.0,40.0,40.0,5514.0,0.0,5514.0,2675.0,47.0,47.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,3.0,0.0,3.0,0.012694958287994197,0.0,0.012694958287994197
2018-11-26,349.0,249.0,598.0,242.0,70.0,311.0,0.0,38.0,38.0,8920.0,0.0,8920.0,4144.0,71.0,71.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,2.0,0.009977578475336323,0.0,0.009977578475336323
2018-11-27,345.0,287.0,632.0,230.0,84.0,311.0,0.0,65.0,65.0,11975.0,0.0,11975.0,5872.0,68.0,68.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,1.0,0.009102296450939457,0.0,0.009102296450939457
2018-11-28,400.0,205.0,605.0,253.0,62.0,314.0,0.0,61.0,61.0,17502.0,0.0,17502.0,7872.0,148.0,148.0,0.0,79.0,0.0,79.0,-5.0,0.0,-5.0,3.0,0.0,3.0,0.012855673637298594,0.0,0.012855673637298594
2018-11-29,333.0,330.0,663.0,212.0,81.0,293.0,0.0,14.0,14.0,15043.0,0.0,15043.0,6729.0,134.0,134.0,0.0,80.0,0.0,80.0,3.0,0.0,3.0,4.0,0.0,4.0,0.014691218506946753,0.0,0.014691218506946753
2018-11-30,205.0,244.0,449.0,159.0,80.0,239.0,0.0,18.0,18.0,19903.0,0.0,19903.0,9438.0,219.0,219.0,0.0,113.0,0.0,113.0,2.0,0.0,2.0,5.0,0.0,5.0,0.017032608149525195,0.0,0.017032608149525195
2018-12-01,113.0,253.0,366.0,80.0,82.0,162.0,0.0,-77.0,-77.0,14258.0,0.0,14258.0,6975.0,130.0,130.0,0.0,86.0,0.0,86.0,5.0,0.0,5.0,3.0,0.0,3.0,0.015710478327956235,0.0,0.015710478327956235
2018-12-02,112.0,225.0,337.0,81.0,74.0,154.0,0.0,-80.0,-80.0,10563.0,0.0,10563.0,5116.0,87.0,87.0,0.0,43.0,0.0,43.0,1.0,0.0,1.0,7.0,0.0,7.0,0.013064470320931554,0.0,0.013064470320931554
2018-12-03,239.0,198.0,437.0,171.0,77.0,248.0,0.0,-72.0,-72.0,13599.0,0.0,13599.0,6459.0,122.0,122.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0,6.0,0.0,6.0,0.013530406647547615,0.0,0.013530406647547615
2018-12-04,236.0,226.0,462.0,180.0,73.0,253.0,0.0,-12.0,-12.0,12424.0,0.0,12424.0,5750.0,86.0,86.0,0.0,55.0,0.0,55.0,0.0,0.0,0.0,2.0,0.0,2.0,0.011509980682549903,0.0,0.011509980682549903
2018-12-05,329.0,197.0,526.0,219.0,70.0,287.0,0.0,-34.0,-34.0,17196.0,0.0,17196.0,8783.0,302.0,302.0,0.0,92.0,0.0,92.0,1.0,0.0,1.0,5.0,0.0,5.0,0.023261223540358224,0.0,0.023261223540358224
2018-12-06,194.0,225.0,419.0,155.0,82.0,235.0,0.0,-24.0,-24.0,19472.0,0.0,19472.0,10262.0,278.0,278.0,0.0,110.0,0.0,110.0,4.0,0.0,4.0,4.0,0.0,4.0,0.020336894001643385,0.0,0.020336894001643385
2018-12-07,194.0,169.0,363.0,148.0,65.0,213.0,0.0,-52.0,-52.0,16529.0,0.0,16529.0,8549.0,215.0,215.0,0.0,84.0,0.0,84.0,5.0,0.0,5.0,1.0,0.0,1.0,0.018452416964123662,0.0,0.018452416964123662
2018-12-08,100.0,225.0,325.0,77.0,85.0,162.0,0.0,-80.0,-80.0,12086.0,0.0,12086.0,6287.0,212.0,212.0,0.0,98.0,0.0,98.0,3.0,0.0,3.0,5.0,0.0,5.0,0.02631143471785537,0.0,0.02631143471785537
2018-12-09,53.0,191.0,244.0,44.0,62.0,106.0,0.0,-63.0,-63.0,9282.0,0.0,9282.0,4758.0,109.0,109.0,0.0,58.0,0.0,58.0,0.0,0.0,0.0,2.0,0.0,2.0,0.018207282913165267,0.0,0.018207282913165267
2018-12-10,266.0,220.0,486.0,190.0,76.0,265.0,0.0,11.0,11.0,17312.0,0.0,17312.0,9217.0,154.0,154.0,0.0,106.0,0.0,106.0,4.0,0.0,4.0,0.0,0.0,0.0,0.015249537892791128,0.0,0.015249537892791128
2018-12-11,237.0,237.0,474.0,169.0,89.0,256.0,0.0,-16.0,-16.0,20521.0,24.0,20545.0,10464.0,191.0,192.0,1.0,95.0,0.0,95.0,0.0,0.0,0.0,4.0,0.0,4.0,0.014131864918863602,0.041666666666666664,0.05579853158553027
2018-12-12,217.0,298.0,515.0,149.0,89.0,238.0,3.0,-24.0,-21.0,20570.0,118.0,20688.0,10359.0,319.0,323.0,4.0,96.0,4.0,100.0,2.0,0.0,2.0,6.0,0.0,6.0,0.020563928050559066,0.06779661016949153,0.08836053822005059
2018-12-13,241.0,284.0,525.0,162.0,99.0,260.0,1.0,-51.0,-50.0,19968.0,60.0,20028.0,9688.0,400.0,405.0,5.0,126.0,2.0,128.0,2.0,0.0,2.0,0.0,0.0,0.0,0.026442307692307692,0.11666666666666667,0.14310897435897435
